"","values","values0","values1","values2","values3","Sum","PosScore","NegScore","NeuScore","Sociability_dict","Sociability_dir","Morality_dict","Morality_dir","Ability_dict","Ability_dir","Agency_dict","Agency_dir","health_dict","health_dir","Status_dict","Status_dir","work_dict","work_dir_dummy","Politics_dict","Politics_dir","Religion_dict","Religion_dir","beliefsother_dict","beliefsother_dir_dummy","inhabitant_dict","country_dict","feeling_dict","relative_dict","clothing_dict","ordinariness_dict","ordinariness_dir","bodpart_dict","bodprop_dict","skin_dict","bodcov_dict","beauty_dict","beauty_dir","insults_dict","stem_dict","humanities_dict","art_dict","socialgroups_dict","Lacksknowledge_dict","fortune_dict"
"17624","virtu","virtu","virtu","virtu","virtu",1,0,0,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17625","virtue","virtue","virtue","virtue","virtue",1,0.58,0.21,0.21,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17626","virtuosity","virtuosity","virtuosity","virtuosity","virtuosity",1,0.5,0,0.5,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17627","virtuoso","virtuoso","virtuoso","virtuoso","virtuoso",1,0.42,0,0.58,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17628","virtuous","virtuous","virtuous","virtuous","virtuou",1,0.56,0,0.44,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17629","virtuousness","virtuousness","virtuousness","virtuousness","virtuousnes",1,0.38,0.5,0.12,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17630","virulence","virulence","virulence","virulence","virulence",1,0.25,0.5,0.25,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17632","virulent","virulent","virulent","virulent","virulent",1,0,0.62,0.38,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17633","virus infection","virus infection","virusinfection","virusinfection","virusinfection",1,0.25,0.12,0.63,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17634","visceral","visceral","visceral","visceral","visceral",1,0.25,0,0.75,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17635","visceral leishmaniasis","visceral leishmaniasis","visceralleishmaniasis","visceralleishmaniasis","visceralleishmaniasi",1,0,0,1,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17637","viscountess","viscountess","viscountess","viscountess","viscountes",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17640","visibility","visibility","visibility","visibility","visibility",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17641","vision","vision","vision","vision","vision",1,0,0.19,0.81,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17642","visionary","visionary","visionary","visionary","visionary",1,0,0.12,0.88,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17644","visit","visit","visit","visit","visit",1,0,0.62,0.38,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17645","visual acuity","visual acuity","visualacuity","visualacuity","visualacuity",1,0,0,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17648","visual impairment","visual impairment","visualimpairment","visualimpairment","visualimpairment",1,0,0.25,0.75,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17649","visualise","visualise","visualise","visualise","visualise",1,0,0,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17650","visualize","visualize","visualize","visualize","visualize",1,0,0,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17652","visually challenged","visually challenged","visuallychallenged","visuallychallenged","visuallychallenged",1,0.12,0.25,0.63,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17653","visually impaired","visually impaired","visuallyimpaired","visuallyimpaired","visuallyimpaired",1,0.12,0.25,0.63,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17656","vitalism","vitalism","vitalism","vitalism","vitalism",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17662","vitiligo","vitiligo","vitiligo","vitiligo","vitiligo",1,0,0.38,0.62,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17663","vitriolic","vitriolic","vitriolic","vitriolic","vitriolic",1,0,0.62,0.38,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17664","vivisectionist","vivisectionist","vivisectionist","vivisectionist","vivisectionist",1,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,0,0
"17665","vizier","vizier","vizier","vizier","vizier",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17667","vocabulary","vocabulary","vocabulary","vocabulary","vocabulary",1,0,0,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17668","vocal","vocal","vocal","vocal","vocal",1,0.12,0.25,0.63,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17669","vocalise","vocalise","vocalise","vocalise","vocalise",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,0,0
"17673","vogue","vogue","vogue","vogue","vogue",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17674","voice","voice","voice","voice","voice",1,0.25,0,0.75,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17677","volatility","volatility","volatility","volatility","volatility",1,0.25,0.25,0.5,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17678","volcanology","volcanology","volcanology","volcanology","volcanology",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,0,0
"17679","voluntary","voluntary","voluntary","voluntary","voluntary",1,0.19,0.12,0.69,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17680","voluptuousness","voluptuousness","voluptuousness","voluptuousness","voluptuousnes",1,0.38,0,0.62,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0
"17681","volvulus","volvulus","volvulus","volvulus","volvulu",1,0,0.25,0.75,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17682","vomit","vomit","vomit","vomit","vomit",1,0,0,1,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17688","voodoo","voodoo","voodoo","voodoo","voodoo",1,0,0.03,0.97,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17690","voracious","voracious","voracious","voracious","voraciou",1,0.25,0.5,0.25,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17691","voraciousness","voraciousness","voraciousness","voraciousness","voraciousnes",1,0,0.12,0.88,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17692","votary","votary","votary","votary","votary",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17694","vox populi","vox populi","voxpopuli","voxpopuli","voxpopuli",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17698","vulcanizer","vulcanizer","vulcanizer","vulcanizer","vulcanizer",1,0.12,0.25,0.63,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17699","vulcanology","vulcanology","vulcanology","vulcanology","vulcanology",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,0,0
"17700","vulgarism","vulgarism","vulgarism","vulgarism","vulgarism",1,0.12,0.25,0.63,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,0,0
"17701","vulture","vulture","vulture","vulture","vulture",1,0,0,1,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17703","vulturous","vulturous","vulturous","vulturous","vulturou",1,0,0,1,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17704","Wac","wac","wac","wac","wac",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17705","wacky","wacky","wacky","wacky","wacky",1,0,0.38,0.62,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17706","wage","wage","wage","wage","wage",1,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17707","wage earner","wage earner","wageearner","wageearner","wageearner",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17709","waggish","waggish","waggish","waggish","waggish",1,0.62,0,0.38,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17711","waggoner","waggoner","waggoner","waggoner","waggoner",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17713","wagoner","wagoner","wagoner","wagoner","wagoner",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17715","Wahabi","wahabi","wahabi","wahabi","wahabi",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17716","Wahabism","wahabism","wahabism","wahabism","wahabism",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17717","Wahhabi","wahhabi","wahhabi","wahhabi","wahhabi",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17718","Wahhabism","wahhabism","wahhabism","wahhabism","wahhabism",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17719","wainwright","wainwright","wainwright","wainwright","wainwright",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17720","waistcoat","waistcoat","waistcoat","waistcoat","waistcoat",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17721","wait","wait","wait","wait","wait",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17722","waiter","waiter","waiter","waiter","waiter",1,0,0.12,0.88,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17724","waitress","waitress","waitress","waitress","waitres",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17726","wake","wake","wake","wake","wake",1,0.38,0,0.62,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17727","wakefulness","wakefulness","wakefulness","wakefulness","wakefulnes",1,0,0,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17728","waken","waken","waken","waken","waken",1,0.38,0,0.62,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17729","waker","waker","waker","waker","waker",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17730","wake up","wake up","wakeup","wakeup","wakeup",1,0.38,0,0.62,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17732","wale","wale","wale","wale","wale",1,0,0,1,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17733","Walhalla","walhalla","walhalla","walhalla","walhalla",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17734","walk","walk","walk","walk","walk",1,0.02,0,0.98,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0
"17735","walkabout","walkabout","walkabout","walkabout","walkabout",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0
"17736","walk around","walk around","walkaround","walkaround","walkaround",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0
"17737","walk-in","walk-in","walkin","walkin","walkin",1,0,0,1,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17738","walk off","walk off","walkoff","walkoff","walkoff",1,0,0.25,0.75,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17739","walk out","walk out","walkout","walkout","walkout",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17740","wallah","wallah","wallah","wallah","wallah",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17742","wallpaper","wallpaper","wallpaper","wallpaper","wallpaper",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17745","walrus mustache","walrus mustache","walrusmustache","walrusmustache","walrusmustache",1,0,0.12,0.88,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,0,0,0,0
"17746","waltz","waltz","waltz","waltz","waltz",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,0,0
"17748","wan","wan","wan","wan","wan",1,0,0.62,0.38,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,0,0,0,0,0
"17749","wander","wander","wander","wander","wander",1,0.12,0.38,0.5,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17750","Wandering Jew","wandering jew","wanderingjew","wanderingjew","wanderingjew",1,0,0.12,0.88,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17751","wangler","wangler","wangler","wangler","wangler",1,0.25,0.5,0.25,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17753","wantonness","wantonness","wantonness","wantonness","wantonnes",1,0.38,0.38,0.24,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17754","warring","warring","warring","war","war",1,0,0,1,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17759","ward","ward","ward","ward","ward",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17761","warden","warden","warden","warden","warden",1,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17763","warehouse","warehouse","warehouse","warehouse","warehouse",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17764","warehouseman","warehouseman","warehouseman","warehouseman","warehouseman",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17765","warehouser","warehouser","warehouser","warehouser","warehouser",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17767","warhorse","warhorse","warhorse","warhorse","warhorse",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,0,0
"17768","warlike","warlike","warlike","warlike","warlike",1,0,0,1,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17769","warlock","warlock","warlock","warlock","warlock",1,0,0,1,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17770","warp","warp","warp","warp","warp",1,0,0,1,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17771","war paint","war paint","warpaint","warpaint","warpaint",1,0.12,0.5,0.38,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17773","warrant officer","warrant officer","warrantofficer","warrantofficer","warrantofficer",1,0.38,0.12,0.5,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17774","warrantor","warrantor","warrantor","warrantor","warrantor",1,0,0,1,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17777","wart","wart","wart","wart","wart",1,0.12,0.5,0.38,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17779","warty","warty","warty","warty","warty",1,0,0.5,0.5,0,NA,0,NA,0,NA,0,NA,1,-1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17780","washables","washables","washables","washables","washable",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17783","washer","washer","washer","washer","washer",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17784","washerman","washerman","washerman","washerman","washerman",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
"17785","washerwoman","washerwoman","washerwoman","washerwoman","washerwoman",1,0,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0
